@RELATION degerlendirme
@ATTRIBUTE text  String
@ATTRIBUTE degerlendirme   {neg,pos,nm}
@Data
'al iste bir ürün için stok durum kontrol et amaç müşteri hizmet arayıp,telefonla hizmet ver ögrendiğim elektronik market zinciri.illa mağaza git durumundaymışız.saçmalamanın doruk nokta ben bu ',neg
'kocaman bir tane astoria avm de mevcut ol teknoloji market ',nm
'bir an için insan ürküt bir harita var şu şekil ki malum firma biz avrupada bil kaç ülke diye reklam yap ve mağaza bulun ülke kırmızı renk ol ise mavi renk ancak türkiyenin çevre ülke yunanistan hariç mağaza bulun böylece yunanistan ve türkiye aynı renk göster ve sanki bir ülke gibi algıla ilk anlık şok sonra olay çöz de anla insan değişik duygu için gir ',neg
'hemen her ürün deneme yamul ile tat konsepti ile aç ancak san personel yetiş ol ki iki hafta bu huy vazgecmiş dükkan zincir misal mikrodalga fırın al için elim dokuz adet don tavuk git hangi ne kadar hızlı çöz ne kadar çöz diye tezgahtar hiç olumlu yaklaş şaka la üç tavuk git hepi-topu) etiket göz yamul neden ol neden yanıl ol etiket 189 ytl yaz ürün kapı 206 ytl ol konu geçen 189 ytl nakit ya da taksit fiyat ol bir de tüm dijital makinalar çalış konum niye dslr makinalar çalış dslr reyon bazı makinaların lens alarm var misal canon ef-s 18-55) bazı misal canon 17-85 is yok kim ne yapsin kit lens şimdi ankara antares avm de keşfet özel sabah saat harca bir çeşitli sahip yeni mekan narin tezgahtar bayan siz yardım et 15,5 kg lık fırın kucak taşı kasa ve sonsuz kadar ',neg
' deli mi çok odedeyim!  slogan ile ben ben al firma bu yamuk anlatım bozuk mı kaynaklan yoksa cidden deli ol insan çok öde tercih et mi anlat çalış anla ',neg
'kampanya sıkı bir şekil takip et ve çok şey satı al özel harici hard disk yap kampanya ben ben alan elektronik mağaza zincir ',pos
'mediamarkt tan 350ytl ye üç taksit al  nüvi 310 u 829ytl peşin fiyatla satış gör şok ol yer edit: ben kampanya denk gel bugün bak artık mediamarkt ta da 800 kağıt sat ',neg
'kampanya ürün takip etmen hal her ay güzel bir ürün çok ucuz al mağaza ',pos
'yakın bir tarih istanbul kartal da bir şube aç teknodükkan. edit: yakın tarih dikiz 19 mart ',nm
'bakırköy capacity içeri mağaza büyük ve ürün çeşitli açı son derece yeter ol beraber içeri gerek güven gerekse her stant baş ki ürün sor kişi varlık ilk baş insan bir güven duygu aşıla da ürün standlarında görev personel nere tamam sor ol ürün hak bilgi sahip değil tecrubeyle sabit ki bir görev sor ol ürün hak bir soru yönel panikle ne de şaşır gör hiç de zor değil ve ürün hak personel eğitim amaç bilgi ver olası soru karşı personel hazırla da hiç zor değil birkaç seminer veya eğitim toplantı gider bir durum asıl durum böyle ol görev bilgi sahip ol fikir sahip ol siz yanlış yönlen olası veya şura arkadaş siz yardım ol şekli siz başka bir görev pas siz o görev ara kendi nasıl becer anla bir hız ortalık kaybol izle yine de elektronik ürün için hiç değil gör değer bir mağaza veya zincir bir halka ',neg
'bir şey satı al için gir dukkan zincir zira bir şey satı al iste eleman ilgi sinirle tepe çık ev dip ol rağmen bugün kadar 1-2 kere alışveriş yap sadece onlar da ufak tefek şey en son müzik sistem al 45 dakika 1 kişi yan gel topukla 10 ytl fazla ver rağmen adam gibi hizmet vere bir yer al en azı psikoloji sağlam bu ara bu ilgi rağmen sat fotokopi kimi tr ye getir bir bil çok eğlen ya ney ',neg
'19 mart 2009 perşembe günü 06:00 su kartal da aç ol şube ön kuyruk 18 mart 2009 çarşamba günü 21:00 gibi başla kötü hava şart insan yıl (bkz: nere beleş ora yerleş ',nm
'ol güçlü bir lansman kampanya başla elektronik hipermarketi. ',pos
'ilk aç astoria şube git boş cd, kağıt gibi sarf malzeme alacak ama ben her zaman çek büyük elektronik ürün mağaza ol kan bir çift bose bilgisayar hoparlör de al çık geçen gün televizyon yeni reklam gör ve çok hoş git maskot o kadar beğen ki yeni bir televizyon bak için ilk durak ora ol içeri gir an itibaren hayal kırık uğra 20 dakika televizyon ora bakın incele ama kimse ben yardım ol 6-7 satış eleman sanki ben ora değil gibi muhabbet et ver çay molas konuş ve müşteri eleştir daha fazla vakit kaybet anlam ol düşün çıktı ertesi gün akmerkeze git 15 dakika içinde nakit ol inç led tv al yani söyle iste şu ki ne kadar iyi reklam ol ol büyük yatırım yap gel müşteri memnun et sonra hiç biri önem yok bir daha ön bile geç zaten san amaç bazı ürün üç-beş kuruş ucuz sat ora para kazan ',neg
'musteri hizmet oldukca bilgi ve tecrubeli eleman calismaktadir. sorularima mantikli cevapla verebilmis ve ben dogru bir sekilde yonlendirerek kalbi kazanmis firmadir. ',pos
'ankara antares avm icin konusuyorum giristeki o alarm ses azaltmalari sahane ol cunku ben delirtiyorlardi. ilk bas yaptiklari cikis icin girisi kullanmayin taktigini uygulamiyorlar artik. musterinin rahatsizliklarini gozlemlediklerine inaniyorum. genel ol siz istemediginiz sure yaniniza personel gelmedigi dogrudur. bu media markt icin de gecerli. teknosanın yapiskan personel sonra ben cok iyi gel zaten az ama genel ol bilgi personel mevcut lcd tv ler konu bilgi al icin dolanirken magazanin kapanmasina 20 dakika olmasina ragmen ali olmadigimi sadece bilgi topladigimi belirttigim hal bir personel magaza kapa kadar ben cok ilgilen kendi lcd tv ler ile ilgi asil olayin panel degil yazilim oldugunu soyledi. sanirim bura yazilim-islemci kavramlari konu karisiklik varit ama yine de cok aydinlatici ol eleman gercekten iyi niyet ve faydali ol calisiyordu. iste  su fiyat sunu alirsaniz onun su marka denk su   ama iste turkiyede yayinlar boyle-dunyada bile su kalite   tv yi tv yap aramaniz gerek su ozellikler   beraber herseyi karsilastiralim   elektronik kalite su  v.b. yuzde 30 daha ucuz bir lcd nin bir led tv ye gore hareket goruntulerde nasil daha basari oldugunu gosterdi(analog-digital uydu yayinlari). bura reklamini yap istemedigim o lcd tv markasiyla ilgi benzer bir durum media marktta da yasadim. bu ara 50.000 kontrast uzerinde, panel ziyade tv goruntu isle ozelliklerine, akiciliga baki siz bilgi istediginizde bilgisayar-ses-lcd tv alanlarinda electro world en azindan ankara icin iyi bir personel ekip sahip sordugum tuzak sorularin cogunda cok fazla dusmediler. haftalik kampanyalarini takip eder guzel urunler mutlaka yakalarsiniz. tasinabilir hdd ler icin (seagate-maxtor-western digital) daha iyi fiyat vere ne sanal ne de gercek bir magaza gormedim. (bkz: en düşük fiyat garanti ',pos
'yarın istanbul ve ankarada aynı ant aç iki mağaza ol elektronik market zincir sabah 6:00 da aç ol  gör aç gör fiyatla  diye reklam radyo ve billboardlarda yer al ne kadar izdiham ol bil ama doğru düzgün ürün indir ol temenni ',nm
'mavi yaratık maskot reklam sempati uyan ve ilgi çekiç ol başar elektronik mağaza zincir ',pos
'1 tb seagate harddiski 165 lira sat mekan iyi gibi sanki ',pos
'burs korupark taki mağaza pc monitör reyon nere iki ay aralık ice age 3 ün internette dolan r5 sürüm müsterilerine seyret hayır oğul git monitör kilitle başka reyon gez dış ben için bir problem yok ama korsan kopya ol bil ayrıca ice age 3 ün blue ray/hd versiyon falan da düş net e haber ol download et onu oyna artık monitör daha bi albeni ol böylece ',neg
'müşteri hizmet hiç bir işe yara market telefon ulaş ne sorun var git mağaza çözersiniz.(???)satış sonra yaşa nere kalp kriz geçir yol açaçak,bir daha kablo dahi satı al yer ',neg
'aç dış bir numara ol mağaza zincir bir numara firma önce bir heves piyasa fiyat altın bulun ürün oluş bir insert hazılayıp dağıt millet kuyruk sok sonra açar mağaza onda sonra binlerce metre kare mağaza raf piyasa bütün mağaza hemen hemen aynı fiyat ol ürün onlar personel ile müşteri bekle dur ',neg
'birkaç ürün göz boya indir diğer ürün yap zam telafi et çalış elektronik mağaza ',neg
'kampanya laptopları alan yan norton 360 ı al zorunlu ol konu ısrar ol ankara mağaza aç ama yer mi anadolu çocuk bırak kuytu bi yer tabi bi de kasiyer kız kafa ooh mis ',neg
'ankarada en son açı mağaza için dağıt insertlerin bir sayfa üzeri çizi rakam 2300 civar ol satış fiyat 1300 civar ol ürün akakçe de ara 1440 fiyat başla görü mağaza ben de açacak artibir ticaret diye koy n97 resmi yaz üzeri çizi 6500, yaz altın kocaman kocaman 3000, stok adet yazdımmıydı atla sazan bulun elbet ',neg
'gene ol ürün yelpaze düşük kalite kalite cihaz nispeten uygun fiyat görün ürün oluş müşteri hizmet berbat al bir ürün değiş veya iade et deve hendek atlat at baş git zor ',neg
'bu firma fiyat süper müşteri ile ilişki kötü ve yeter pazarla ilet ve internet site ise tek kelime berbat böyle büyük bir rekabet yaşa ve pazar bütün firma  en iyi fiyat garanti  ver bir sektör sadece  uygun  fiyatla ile varolabilmeleri güç ne yazık ki ayrıca mağaza için kampanya afiş genel yanıl bilgi ver misal kocaman punto  büyük fırsat sadece 20tl  yaz bir slogan mikroskobik punto  dan başla fiyat  diye devam eder bu tip yanıl ve müşteri kandır yönelik hamle de eksi puan bu firma için ',nm
'teknoloji mağaza elektronik dünya falan ol iddaalarını anla çalış ama internet site en son kasım ayın güncel güncel fiyat ürün bilgi vs ol gibi bazı küçük detay takı ',neg
'mümkün astoria alış ver merkezi mağaza tercih et san en büyük ol ve eleman zehir gibi yardımsever güleryüzlü ',pos
'bakırköy capacity mağaza kılötesi bir elektronik bölüm şef bulundur elektronik mağaza kutu jelatin çık ürün jelatin sor sonra bir de siz bir iyi yap gibi  normal değişim ol ama bu sefer değiş  diye insan asap bozar ',neg
'az önce 365 mağaza memorex in 50 lik dvd paket 19 lira gibi bir fiyat al süper öte mağaza la ancak bu fiyat toptan al lanet ol ki geçen haftaiçi kızılaydan princo nun 7 tane 5 lira ver ol yalnız garip bir durum aynı mağaza 25 lik paket de 19 lira iste ney ben 50 lik lazım kap gel daha bir çok ürün bura alsamda en çok mutlu bugün bu yakala de ',pos
'kaybol fotoğraf makine yerin yeni al ad ara sıra electroworld kampanya gazete elim geç göz gez bu akşam yeni gel kampanya ürün göz gez bir bak ki cebe uygun fotoğraf makine söz konu hemen atla baba araba vınlayaraktan doğru gordion alışveriş merkezi var koş adım electroworlde in ufak bir gezin sonra kampanya fotoğraf makine kal ama aynı marka benzer bir fotoğraf makine 229 tl ye sat öğren işte o ant üstün sezi bu işte bir ters ol sinyal ver bir elim kampanya gazete bir ürün kutu bakaraktan iki aynı ürün ol belir önce inkar et sonra   biz yemek benzer getir san  de yetin kasa fiyat oku 229 ol ısrar et son barkodları karşılaş ve hata yap fark var böylece gazete fiyat sat mecburiyet kal vellakin al çünkü göz başka bir fotoğraf makine dik bulun kıssa hisse adam katakuliye getir çalış alışveriş yap dikkat ol ! mavi ayı sen sev ama yine  yaşa ayrıntı dikkat ede kız güç  de kendi alıkoy ',neg
'kendi satı al alet bir yıl içinde dört defa aynı sorun çıkar servis de sorun çöz yasal hak kullan için kendi başvur  biz bu şekil değiş yap önce tüket hakem heyet gidi ora karar ver sonra biz değiş  cevap vere müşteri düşman firma  ben o karar alın sen zaten değiş zor  deyi ise  biz uygula bu şekil  de ayrıca başka bir arkadaş tüket hakem heyet al karar uygula için de bin takla at bu neden belli bir miktar üzeri alışveriş bu zincir mağaza yap özel kaçın gerekli ',neg
'ciddi yönetim zaaf ve yeter bulun mağaza zincir ',neg
'eleştir için hafta en az 4 saat türkçe eğitim veri bir ilköğretim okul mezun ol ya da yös yabancı uyruk öğrenci sınav ten en az 70 puan al gerekli ol mağaza ancak mevcut uygula mağaza isim ile çok aman bir çelişki göster ',neg
'  türk özen göster de kazıkla çaba destekle  cümle yaz türkçe bağlaç konu hakimiyet cümle alem ifşa ede yazar yıl savun mağaza zincir bu übermensch ler, bir mağaza eleştir için birtakım türkçe standart belirle gibi akla zarar çabala içeri gir iş ironik taraf da bu belirle standart kendi uy ol siz en iyi müşteri dilbilgisi ve edebiyat konu 30 soru bir sınav tabi tutun al puan göre kazıkla katsayı belirle ürün kişi özel fiyat hesapla ara akıl fikir ',neg
'birkaç fark mağaza gör ve çeşitli alışveriş yap sonra gözlem çalış göt korku müşteri memnuniyet odak hatta satış gayret ön ve günlük işle bürokratik hantal iyi sirayet et bu da yönetim ciddi arıza ol semptom yönetim danışman çok ekmek var bura kafa çalış bir danışman şirket durum vazife çıkar ve yönetim zaaf gider vaat altın gir üstün çıkar ve bir takım egzotik isim iyi program bu adam ikna eder sonra da inek gibi sağ ama üst yönetim kafa aynı ol süreç aynı tas aynı hamam devam eder gibi gel (bkz: yazık ',neg
'türkçe ye hakim değil diye bu adam iş etik bi haber davran biz güzel kazıkla hak sahip ',neg
'türkiye şart iyi say electronic store zincir bilgisayar al elbette vasat bilgi seviye sahip satıcı eleman dinle efendi siz sacmasapan yonlere yonlendirirler. zaten karsinizda cok bilgi biri bul ihtimali çok yüksek değildir(yok de atla örnek vereyim:eve buzdolabı gerek valide hanım çok pahalı dolap göz koy ben fazla bişi bil için forum.donanimhaber gibi yer eşşekler gibi yazıla oku zor kal inan yüzlerce sayfa oku sonuç ankara nın altın üstün getir git avm veya beyaz eşya satıcı kal 1 hafta araştırma saye ben daha bilgi bir satıcı karşılaş söyle en boş kutup aş ve keknosa i yine de electro world, media markt ve general electric (enkay) mağaza ortalama bir müşteri para rezil ol sağla bilgi veri ',pos
'ben içeri gir müşteri türkçe testi tabi tut belirli bir puan üstün geç de domal sik müstehak sonuç mühendis gerek puan da daha yüksek ol ',neg
'- tük bilmiorom die ben fenha kazıklağan maaza... şaka la şaka kır birbir böyle küçük şey ',neg
'(bkz: #18730692) (bkz: #18730714)  türkçe bilmiyonuz:/  diye hissedar da türkçe bil şirket bir dakika ya hep al mı ne ',nm
'çalış ben de memnun ol firma al şey önce araştır sonra gider bakarim, fiyat iyi alirim. lakin ben araştırma yap git malzeme al iste almanya da bu gibi dükkan zehir gibi çalış var bi soru sor adam sen kitap yazar o is onun hayati ama biz veri maaş egitim bu çok altın ol için böyle bir hizmet asla bekle ne al bil git öyle ol da kimse bisi de etik falan kal artık dünya kapitalizm çok vahsilesti artık ',neg
'geçen türkçe eğitim set al azerice kakalmışlar. ',neg
'müşteri birbir düşür başar sözlük fitne-fesat saç mağaza zincir ',neg
'kendi eleştir için türk dil ve edebiyat yüksel lisans program başvur sonuç bekle kısfmet. isim bile türkçe ol bir tükkan için elaleme türkçe bildik ispat et zor ya ana satiim. ironi bak ',neg
'dünya en koordinasyon en sokak adam toplam personel alım yap şirket 10 gün önce kendi lcd tv al gaflet bulun al de  13 temmuz günü öğlen 12:00 ye kadar teslim et doğumgünü süprizi, ayarla için 10 günü var  de  çok rahat ayarla 10 gün var sorun ol asla  de halen gel gibi viaport mağaza kendi çağrı merkez bile ulaş mal teslimat yap aracı aracı için personel kimse tanı hiçbiri telefon firma yok belki de soy haber yok ',neg
'ben bura birşey al gaflet bulun al ev gel cihaz düzgün çalış hemen web sayfa müşteri hizmet hat numara bul ara de - bir hafta önce siz şöyle bir cihaz al cihaz söyle söyle sorun var değiş iste - ürün ambalaj aç mı - evet cihaz dene - ambalaj aç iade al - nasıl yani - iade al başka bir istek var mı bu ilet sonra alet kap gibi satı al mağaza müşteri hizmet stant git de işte  bu daha bir hafta önce al çalış şöyle şöyle sorun var değiş iste  hatta sırf servis uğraş için fark öde bir üst model al bile öner çünkü servis gider 30 işgünü süre var yani geri gel 40-45 günü bul yok ambalaj aç hiçbir şekil iade al veya değiş sonra ordaki görev ben mağaza  teknik servis  stant yönlen bu ara bura neden  teknik servis  de de bil zira herhangi bir  servis  ver gibi hiç de  teknik  değil ney burdaki görev durum anlat adam alet fiş takt  çalış  de ben geri ver evet alet çalış ama çalış gerek gibi çalış . ama ben tüm çaba rağmen bu iki kavram ara bir fark ol anlat başar ve abuk subuk çalış cihaz al kös kös geri dön daha sonra kendi alet istanbul daki yetki servis kargo birkaç yaz sonra ben hak bul cihaz yeni değiş bir buçuk ay kargo masraf ve bu ara sinir harbi sonra düzgün çalış bir ürün sahip ol velhasıl bura sorun bir ürün al takdir sorun para öde an itibaren siz sorun ol bozuk çık veya bozul birşey al akıl bulun yer gel konu ilgi ol bir anı anlat bu 2.5 yıl önce bir lcd monitör al bir model karar ver (lg wt204). o model hem vatan bilgisayar da hem de mavi bilgisayar da var zaten ankara söğütözü nde iki de 500m ara mağaza var iki de bak mavi 300$ de vatan ise 330$. satış eleman sor  ölü pixel çıkar değştirebilir mi  diye çünkü mağaza dene al şans her iki de yok mavi dek eleman ekran üç ölü pixele kadar bu normal ol daha fazla çıkma durum servis gönder söyle vatan bilgisayar daki eleman ise bir ölü pixel dahi çık bir ay içinde değiş söyle bu üzeri 30$ yani %10) fazla öde vatan dan al bir hatırla bugün mavi bilgisayar diye bir yer yok bil anlat mu ',neg
