@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'Siparişi verdikten sonra telefon iki gün içersin de elime ulaştı. Telefonun kamerası, dokunmaditi vb özellikleri güzel. Uygun fiyata akıllı telefon almak istiyorsanız kaçırmamanız gereken bir fırsat',pos
'diğer modellerine bakılırsa fiyatına göre güzel bir ürün. Çok lüx birşey aramayanlar için bütçeye göre ideal. dokunmatiği güzel daha önce kullandığım telefonlardaki gibi takılma olayı yok. Bütçesine göre hareket edenlere tavsiye ederim.',pos
'Bu fiyata bu ürün gerçekten mükemmel.İlk başlarda kuşkularım vardı fakat sipariş ettikten 1 gün sonra ulaştı elime ve sandığumdanda güzeldi.Alacak arkadaşlara tavsiye ederim.Teşekkürler hepsiburada.com :))',pos
'öncelikle hızlı gönderi olması ve ürünün orjinal olması hoşuma gitti.yanında verdikleri hediye ürünler ise alışverişi kolaylaştırıyor ve katkı sağlıyor.ayrıca alışveriş sonucunda kredi kartına göre hediye puan verilmesi ürünü daha ucuza almamızı sağlıyor.',pos
'harika ötesi bir telefon özellikle hanımlar için ideal eşime aldım bayıldı. basit kullanışlı pratik şık daha ne olsun alın ve sevdiklerinizi kendinizi mutlu edin.teşekkürler hepsiburada',pos
'Telefon beklediğimizden kısa sürede elimize geçti. Hepsiburada kalitesiyle bu ürünü kesinlikle tavsiye ediyorum. Beklediğimin üzerinde bir cihaz. Özelliklerini saymakla bitmez.',pos
'o kadar araştırmama rağmen hepsi burada kadar uygun fiyatlı ödeme seçenekleri çok olan bir firma bulamadım.Hizmetlerinden dolayı hepsi burada ya teşekkürler.',pos
'2 gun içerisinde kargo ile teslim edildi.çok guzel fiyatıda uygun tavsiye ederim .2gb hafıza kartı hediye geliyor.zarif hafif kullanışlı telefon',pos
'Çok kullanışlı bir telefon.Gerçekten herkese tavsiye ederim.Özelliklerinden hariç dış görünüşü insanı hayretler içinde bırakıyor.Android işletim sistemi ile bütünleşen Galaxy Acenin özellikleride en az dış görünümü kzdar güzel.',pos
'Şirketimizin satış kadrosunun tümüne bu telefondan aldık Mail For Exchange özelliği sorunsuz çalışmaktadır. Bu fiyata alınabilecek en iyi telefonlardan bir tanesi Tek eksik yanı şarj aletini daima yanınızda taşımanız gerekiyor çünkü pil sürekli mail aldığınız bir günde asla tam bir gün dayanmıyor',pos
'Arkadaslar bu telefonu almadan once google a galaxy ace hafiza sorunu yazin. Telefonun kendi hafizasi cok kucuk oldgu icn dogru durust program yuklenmior. Yukledgnizdede ne mesj alabiliorsunuz nede teli kullanabiliorsunuz. Oyuzden sd kart deilde telefon hafizasi buyuk bi telefon alin. Paraniz bosa gitmesin.',pos
'Teknoloji ile aranız çok iyi değil, ama şık bir telefon arıyorsanız bu telefonu kaçırmayın. Özellikle beyaz rengi oldukça hoş duruyor.',pos
'ürün 2 günde elime ulaştı, fiyatına göre alınabilecek en iyi ürün. belli bir bütçeyle telefon aramaya başladıysanız aramayı bırakabilirsiniz telefonunuzu buldunuz.diğer sitelerde fiyatlar daha uygun gözüküyor ama üç kuruş fazla olsun hepsiburadadan olsun.',pos
'Bu telefonu eşime hediye olarak aldım. fiyat- performans çok iyi. herşey var içinde. elinden düşürmüyor. bu tarz bir telefon almak isteyenlere düşünmeden alın derim.',pos
'Telefonu aralık ayında almıştım ve bu fiyatta böyle özellikte telefon olmasına çok şaşırdım.ÇOK memnunum şiddetle tavsiye ederim :)İnternet bağlantısı süper benim tercih sebeplerimden bir buydu ve iyiki almışım.',pos
'Ben beyaz olanından eşime aldım,tam bir bayan telefonu.efsanesi de hemen sönmez. daha fazla parayla alabileceğiniz diğer telefonlardaki her özelliği karşılıyor. sevdiklerinize alın pişman olmazsınız :-)',pos
'telefon çok güzel olmakla kalmayıp hb kalıtesıyle ve ucuzluguylada on numara olmus dokunmatık hassasıyetı mukemmel androıd ısletım sıstemı ıle can sıkıntısı kalmıyor artık',pos
'telefonu az önce elime geçti kargo biraz geç bana ulaştı ama sorun degil son derece elit son derece temiz bir alışveriş oldu telefonun dokunmatigi özellikleri gayet güzel eger bu kadar bütçeyle bir telefon alıcaksan bunu alıcaksın satıcıyla ile ilgili şüpheniz olmasın.',pos
'ürünü almadan önce çok araştırdım mağaza fiyatlarına da baktım abime hediye aldım uygun fiyatlı magazalardaki garantininde aynısı hızlı gönderi ve müşteri memnuniyeti için teşekkürler hepsi burada ekibi',pos
'Ben Gerçekten Bu Telefona Hasta Oldum :D Yani Gerçekten Çok Güzel Çok Zarif Bir Telefon Bende Yakın ZamanLarada İstiyeceğim Bu Telefondan Düşünüyorum Yani',pos
'Ürünü kendime geçtiğimiz Mayıs yine hepsiburada.comdan almıştım. Bu Mart ayında da yine hepsiburada.comu kullanarak erkek arkadaşıma hediye olarak beyazını aldım. Ben zaten fazlasıyla memnundum. Tasarım, donanım ve diğer tüm özellikleriyle alabildiğine iyi bir telefon. Erkek arkadaşım da eski Iphone kullanıcısı olduğu halde telefona çok çabuk alıştı ve sevdi.Hızlı kargo, avantajlı fiyatları ve güvenilir hizmetiyle bundan sonra da hepsiburada.com yakın markajımda kalacak. :)',pos
'dokunmatiği çok hızlı,kullanımı çok kolay,özellik olarak sadece görüntülü konuşma yok ve direk modem olarak kullanma özelliği yokmuş.diğer yönlerden harika bir telefon.kargo çık hızlı geldi,teşekkürler ayrıca.',pos
'çok şık ve her açıdan güzel bir telefon.herkese tavsiye edebilirim.uzun süredir araştırıyordum,bence hem fiyat olarak uygun hemde kullanışlı.çok pahalı telefonlara dünyanın parasını vermeye çokta gerek yok diye düşünüyorum.dokunmatik olması çok pratik ve hoş.Tek problem SD kartının 2 gb olması,düşük kalıyor. Çok hızlı bir şekilde elime ulaştı.teşekkürler.',pos
'Hesiburada comdan satın aldığım telefonu akşam saat 18 de sipariş verdim aynıgün saat 21 .00 da kargoya verildi ertesigün elime ulaştı çok güzel bir telefon hepsiburada coma bu sürat ve güveninden dolayı teşekkürler Yakup KUTLUAY',pos
'dokunmatik ekranı hassiyeti çok iyi ekran çözünürlüğü ve kamarasıiyi video çekimi yaparken ortamın ışık düzeyi iyi ise tatminkar bu fiyata alınaabilecek en iyi model',pos
'5830i gerçekten süper.her türlü fonksiyon bulunmakta.5 mp kamera ve flash olması harika..android sistemi ve wifi çok hızlı ..çok memnun oldum aldığım için.bu fiyata böyle bir telefon olmaz heralde..',pos
'hepsiburda.com kargosuna diyecek birşey yok hemen. aldığınızda pişman olmayacağınız mükemmel bir telefon. içerisinde yok yok alın ve deneyin bu fiyata bu özellikleri karşılacak tek telefondan biri.',pos
'Ürün fiyatına göre çok cazip kullanışı kolay bence bu fiyata değer diye düşünüyorum. Hem android olması uygulamalar yönünden artı özellik olarak eğlence sağlıyor',pos
'Arkadaşlar ben yeni kullanmaya başladım cihaz hem çok kullanışlı hemde kibar telefon ihtiyacı olan varsa indirim deyken hemen alısın bu fiyata iyi bir cihaz.',pos
'her şey yolunda kargo hızlı ürün iyi ürnleri alırken yapılan kampanyalar çok teşvik edici parafın ve hepsiburada nın kampanyaları olmasaydı bu ürünü almak aklımda bile yoktu',pos
'Samsung Galaksy ace S5830i gerçekten mükemmel bir telefon herkese tafsiye ederim ben aldım kullanımı çok rahat herkesin kullan abileceği bir telefon',pos
'ürünü eşime HB dan alalı bir kaç gün oldu sağlıklı yorum yapabilmek için biraz bekledim. Ürün belirtildiği gibi 24 saatte kargoya verildi ve yanında çok şık bir USB kablosu hediye geldi(benim telefonum Nokia c5-03 e de uyumlu)Paraf kart la aldım ve 100TL paraf puanım hesabıma yattı. HB ya teşekkürler. telefona gelince çok şık(Beyazı) dokunmatiği çok hassas işlemcisi çok hızlı GPS i ev içinde bile çok iyi. Kesinlikle tavsiye ederim iphone da yapabileceğiniz çoğu şey var',pos
'UZUN SÜREDİR BU CİHAZI VE ALT VE ÜST MODELLERİNİ İNCELİYORUM. BİRAZ TEREDDÜTLERİM OLSA DA SATIN ALDIM. CİHAZ BANA ULAŞTIĞINDA VE YAPTIĞIM İNCELEMEDE KARARIMIN DOĞRU OLDUĞUNU ANLADIM. GERÇEKTEN IPHONE LARDA DAHİ OLMAYAN PEK ÇOK ÖZELLİK BU TELEFONDA MEVCUT. HEPSİBURADA NIN KALİTESİNE VE TESLİMAT HIZINA ZATEN GÜVENİYORUM. FİYAT ARAŞTIRMASINDA YİNE EN DÜŞÜK "HEPSİBURADA" KALDI. HEPSİBURADA YA SELAM, SATIN ALACAKLARA GÜLE GÜLE KULLANIN DİYORUM.',pos
'ürünü aldım Bugün veya yarın en kötü pazar günü gelecek bu siteyi çok seviyorum telefonuda cok seviyorum çünkü özellikleri çok iyi ..',pos
'Çok güzel bir telefona sahip oldum hızına yetişemiyorum bu tarz bir telefona ihtiyacı olanlara tavsiye ederim.Ben koruyucu kapak ve ekran koruyucu filmi hepsini birlikte aldım daha orjinal vede hesaplı oldu.',pos
'markası kanıtlanmış,kaliteli ve yeni bir ürünü mükemmel bir fiata alma ve geciktirilmeden gönderme zevkini bize yaşattığı için hepsi buradaya sonsuz teşekkürler ederim.',pos
'ablam hepsiburada dan bu telefonu satın aldı.görünüşü ve özellikleriyle çok güzel bir telefon.aylardır kullanıyor hiç bir sorun yasamadı.renkli kılıflarla çok hoş gözüküyor',pos
'dokunmatik telefon alacağım diye de çok fazla paralar ödemeye gerek yok bana göre. bu telefon işinizi fazlasıyla görecektir. kargo ile hemen elime geçti kullanmaktayım ve memnunum',pos
'Tek Kelimeyle Mükemmel İnternet hızı hızlı kapasite iyi hafıza iyi Ama tek kötü olan şey kamera bnm için kamera diyorsanız bu telefonu almayın',pos
'sanırım 1 yılı gectı bu urunu aldıgım benım gıbı sureklı telefonunu dusuren bırıne ragmen hala bısey olmadı cok sukur :) kullanımı kolay gorunumu şık kibar bı telefon ne cok buyuk ne cok kucuk tam ayarında:) tavsıye ederım',pos
'Mükemmel kullanışlı şık bir telefon, internet, kamerası ele oturuşu güzel. hafıza kartıda hediye olması daha cazip kılıyor. kargom hemen geldi teşekkürler hepsiburada sağolun.',pos
'Ürünü dediği gibi 2 günde aldım. Gerçekten beklediğim gibiydi. 5. alışverişim sanırım. kaliteli bir site. En azından sorun çıkabilecek bir durum olmuyor. Tşk. hb.',pos
'fiyatına göre iyi olduğunu düşünüyorum. hediye almıştım. kardeşim çok beğendi. pişman olmazsınız. uzun vade ve hızlı gönderide çok güzel bence',pos
'her seyı guzel nokıadan sonra alismak zor.bu tel de yok yok....kvk olmasıda cok guzel hedıyesı cabası... samsung ıyı .vıetnam uretımı....',pos
'İlk öncelikle şunu bilmeniz gerekir bu telefon android bir telefon. Yani ufak bir pc. O yüzden ondan evinizdeki masaüstü bilgisayardan beklediklerinizi beklemeyiniz. Fiyatına göre en iyi telefon. Şarjı 3 gün gidiyor normal konuşma ve mesaj süresi ile. Çok oyun oynarsanızda 1 gün (24) saat idare edebilirsiniz.',pos
'ürün gerçekten çok güzel ve kaba değil..kullanışı kolay kesinlikle donma takılma yapmıyor dokunmatiği hassa samsung kalitesi tartışılmaz zaten..çok para veripte başka şeyler almaya gerek yok çünkü birçok fonksiyonu var ve tatmin edici',pos
'Bu tel alacak olana tavsiye ederim bu fiyata çok iyi bir telefon herkeze öneririm.Bu telefonun azcık dahile hafızası yüksek olsa dahi iyi olurdu',pos
'cihaz güzel ve sorunsuz 24 saatte teslim edildi. ama sitede ürün fiyatı için son 5 gün yazıp birden fiyat arttırmasalardı daha iyiydi!',pos
'ürün öncelikle baglantı hızı gayet iyi ekran grafik özellikleri yönünden kaliteli ayrıca ürünü elinize aldığınızda insana güven veriyor ve sonrasında da bırakamıyorsunuz ..',pos
'1 hafta oluyor alalı çok iyi ve hızlı bir telefon tavsiye ederim.ancak kullanıldığında aşırı şarzı gidiyor bir eksiği o kolay gelsin.yusuf ŞAHİN.TARSUS',pos
'hepsiburadaye teşekkür ederim bende sipariş ettim kargoya hemen verilmiş yarın elime geçmesini bekliyorum herkese tavsiye ederim başka telefonlar denedim ama zarar ettim yine samsung galaxy de karar kıldım',pos
'elektrinonik alırken önce hb ya mutlaka bakarım ve hep en düşük fiyat burdadır bu telefon 3 günde elime ulaştı ekran görünüm gayet güzel uygulamaları sorunsuz indirip çalıştırabiliyorum bu fiyata bundan iyisi bulunmaz da',pos
'telefon süper kutusunda kulaklık iki adet kapak vardı telefonun kullanımı çok rahat dokunmatiği çok hassas yani iyi ben ilk önce kuzenim ve ablamda gördüm çok beğendim size tavsiye ederim şık ve zarif fiyatına göre çok ucuz iyi günler ßß',pos
'tsk ederim hepsiburada.eşime hediye aldım çok memnun ve mutlu.özellikleri kalitesi fiyatına göre çok iyi.daha iyisi olamaz.almak isteyenler bence düşünmeden alabilir.bu arada ürün 2 günde elime geçti.çok hızlısınız.',pos
'ürün harika ve 2 iş gününde elimde oldu sağlam kullanışlı üründe yada teslimatta hiçbir sorunla karşılaşmadım hepsi buradaya sonsuz teşekkür...',pos
'telefonda şuda olsa diyeceğiniz bişi yok çok iyi düşünülmüş telefon 24 saatte elinize geliyor en çok hoşuma giden tarafı dokunmatiği çok güzeesim kalitesi wifi si harika bu fiyata alınabilicek üst düzey bi telefon çok memnun kaldım tavsiye ederim',pos
'ürünü 13.02.2013 tarihinde sipariş ettim. süper hızlı göderi ile yani 24 saatte kargoda. bugün ayın 18i hala kargoya verilmemiş. müşteri hizmetlerine mail atıyorum dalga geçermiş gibi cevap yazıyorlar. helal olsun bu şirkette çalışanlara. mükemmel müşteri memnuniyeti sağlıyorlar.',pos
'Ekonomik ve akıllı telefon olarak en iyi tercih. Sistem özellikleri, pil ömrü özellikleri harika. Ekran dokunmatiği çok hassas anında algılıyo',pos
'Eşime sevgililer günü için sormadan sürpriz olsun diye almıştım.Çok memnun kaldı.Teslimide 2.ci gün yapıldı.Fiyatı ve kalitesi mükammal.Ailede iki adet Galaxy s2 vardı bunula beraber üçleşti.İhtiyacı oalnlara tavsiye ederim.',pos
'Ürünü sipariş verdim ve ertesi gün bana ulaştı.Gönderim hızından ve üründen çok memnun kaldım.2 gb hafıza kartı hediyeside ayrıca güzel.Dışarıdaki fiyatından çok daha ucuza ve hepsiburada.com kalitesi ile almaktan çok memnunum herkese tavsiye ederim.',pos
'bu ürünharika bir ürün,bu fiyata bu ürün çook cazip.hatta arkadaşlarımada tavsiye ettim ve onlarda aldılar.samsung bu ürünü üretmekle bizlere cazip ve uygun bir teknoloji sunmuş oldular.teşekkürler',pos
'alımda ve siparişte bir sorun yaşamadım hepsiburada çalışnlarına teşekkür ederim. böle çalışarak hizmet kalitesini dahada arttırabilirler. hepsine çok teşekkür ederim.başarılarının devamını dilerim.',pos
'Telefonu daha almadım ama sitedeki yorumlara youtubede ki videolara bakarak karar verdim almaya bu fiyata böyle özelliklere sahip telefonu kaçırmayın derim...',pos
'ürün iki gün içinde sapasağlam elime geçti gerçekten çok güzel bir ürün tavsiye edilebilecek bir ürün ve site .yalnız aynı üründen birini aras kargoya dierini yurt içine verdim yurt içi bir gün içinde getirdi',pos
'telefonu alalı bir hafta oldu. gerçektende işlemcisi ve dokunmatiği çok iyi. fazla program yükleyince biraz hantallaşıyor. Bu fiyatada olur o kadar. bu telelfonun internet browsere çok güzel hızlı.. şarzı normal gidiyor. ne çok uzun ne çok kısa. bende 4-5 gün gidiyor',pos
'siparişim çok hızlı bir şekilde teslim edildi. üründe mükemmel bi ürün bu fiyata alınabilecek en ideal akıllı telefonlardan biridir. kesinlikle tavsiye ederim.',pos
'kullanışı çok kolay ve dokunmatiği çok güzel wifi özelliği mükemmel istediğim yerde internet kullanabiliyorum bilgisayara bile gerek kalmıyor çok kullanışlı boyutu sayesinde rahat taşınıyor bu fiyatta bu özelliklere sahip mükemmel bir telefon ...',pos
'Bu telefonu eşime sevgililer günü hediyesi olarak aldım. Haberi yoktu. Sipariş dün eşim yanımda iken geldi. Mecburen sevgililer gününden 3 gün önce hediyesini verdim. Çok beğendik. Kargo ve paketleme gayet güzeldi. Telefonda gayet şık ve özellikleri de gayet güzel. Orta sınıf dokunmatik bir telefon arıyorsanız tavsiye ederim.',pos
'Tavsiye ederim çok süper bir telefon kaç aydır kullanıyorum gerçekten android telefon ancak bukadar olur teşekkürler. almanızda tavsiye ederim hiç bir sorunu yok 2 tane aldım .',pos
'ürün 2 gün içinde elime ulaştı. fiyatı gerçi biraz pahalı olsada ben banka kampanyasından yararlanmak için bu siteden aldım.Hepsiburadacom bu kampanyayı yapmamış olsaydı telefonumu değiştirmeyi düşünmüyordum. telefon gayet guzel dokunmatikte hiç bir sıkıntı gozukmuyor algılaması harika takılma donma problemi yok ürün sağlam bir şekilde elime ulaştı 2 gb hafıza kartınında hediye olması güzel oldu',pos
