@RELATION firma
@ATTRIBUTE text  String
@ATTRIBUTE firmaxox   {bimeks,istBilisim,mediaMarkt,teknosa,vatanBilgisayar,yok}
@Data
'vatan bilgisayar dan mal alıp canı yanmayan neredeyse yok sanıyorum. a. jabra kulaklık aldım, bir hafta yedi gün sonra şarj tutmamaya başladı, bende bunlar nasıl olsa beni distrübütöre yönlendirecek diye kalktım tesan a gittim, adam kutunun üzerine baktı ya bu alet servis görmüş üzerinde bizim servis kodlarından var dedi, ben delirdim tabi direkt, açtı istanbul servise sordu -ben izmirdeyim- servis çatır çatır seri numarasını vs verdi, herşey tutuyo, derdi de şarj tutmamasıymış. gittim vatana böyle böyle dedim, olmaz beyfendi biz servisten gelmiş hiç bir malı satmıyoruz falan dedi, bi yarım saat uğraştıktan sonra değiştirdiler sıfırı ile, ama terbiyesizler kutuyu sana vermiyo sende bakamıyorsun tabi içeriğine, kasaya teslim ediyorlar kasadan alıyorsun. vatandan aldım bir tane eve geldim baktım hiç tane durumu söz konusu! içinden şarj aleti vs çıkmadı ve bu da şarj tutmuyor. apar topar geri döndüm ulem dedim nedir bu gitmişsiniz bu seferde eksik ürün verdiniz falan yok olmaz diyorlar bi yandan ama ben deli gibi bağırıyorum -bu arada müşteri hizmetleri mağazanın içinde değil kimse bağırtıları duymasın diye!- çağırdılar servis şefini şefte anlatıyo işte ya olmaz öyle şey mutlaka kontrol ediyoruz falan özür diliyo bi yandan, dediler bi hata olmuştur çağırın bakalım tezgahtaki arkadaşı dediler, tezgahtar geldi ve direkt cevap  ya ahmet beyden iade olan kutuyu vermişiz yanlışlıkla , şef koşarak uzaklaştı tabi, ürünü de iade ettim tabi doğal olarak. b. arkadaşın evinde wi-fi olmadığı için ve sıkça otelde falan kullanmak gerektiği için vatan bilgisayardan -ne yazık ki- linksys compact router -dikkat modem değil- alınır, arkadaşa varılır. fişe takılır, wi-fi yayınlar içerisinde  linksys  aranırken kanarya diye bi wi-fi ye rastlanır, olm alt katta mı var wi-fi onu niye kullanmıyorsun falan diye konuşurken routerı konfigüre etmek için udp kablo takılır falan bir de bakılır ki 0 olarak satın aldığınızı düşündüğünüz routerdan geliyor o wi-fi ssid si, biraz daha dikkatli bakıyorum başkasının adsl kullanıcı adı şifresi var alette! apar topar vatana gidilir ulem bi kere yaptınız bu ne yaaa diye bağrınılır yarım saat beni ayakta diktikten sonra yenisi ile değiştirilir, ama akıllandım bu sefer jelatini açılmamış bi tane aldım. c. usb disk kutusu alınacaktır, vatana gidilir iki adet rica edeyim denilir. alınan kutular o kadar kazık yedikten sonra elemanlarının gözü önünde açılır, bir tanesinin içinde sadece kutu ve kablo vardır, diğerinde kutu, karton yer tutucu, kablo ve kullanım klavuzu bulunmaktadır, elemana yüksek sesle ne utanmaz adamlarsınız nasıl bana kullanılmış malı satmaya kalkarsınız diye çemkirdikten sonra kalsın istemiyorum malınızı diyerek vatandan bir daha girmemeye yemin edilerek uzaklaşılır. mavi bilgisayardan memnundum ben yaa, kargo falan bekliyordum ama eninde sonunda mal sağlam olarak geliyordu, nerden çıktı bu vatan izmir anasını satayım?! parasıyla rezil olmak isteyenlere kesin tavsiyemdir, fiyatlarının ucuz olduğuna da aldanmayınız. özellikle lcd / plazma tvlerde fiyat farkı yüksek diğer mağazalara göre ama diğer mağazalardaki ürünlerin model kodlarını mutlaka karşılaştırın, ya bir özelliği eksiktir ya da bambaşka bir modeldir.',vatanBilgisayar
'artik caydanlik da satmaya baslayan sirket http://www.vatanbilgisayar.com/…ils.aspx?i_id=27684',vatanBilgisayar
'teknik servisinin kalabalıklığını görünce koşarak uzaklaşmayı düşündüğüm ama taksitlere kanıp alışveriş yaptığım firma. çok ilginç bir callcenter sistemleri var. dün akşam saat 20.00 da telefon açtığımda bana 10.00-22.00 arasında çalıştıklarını mesai saatleri içinde aramam gerektiğini belirten bir ses kaydı dinlettiler. umarım pişman olmam, ekran kartım elimde patlamaz.',yok
'bir ürünü nakit parayla ya da hangisi olduğu önemli olmadan kredi kartıyl tek çekim alırsanız, x lira verirsiniz ancak cardfinans ile 12 taksit alırsanız %8 indirimle alırsınız. cardfinans ile tek çekim almanız da fark etmiyor yani.. hayatımda böyle bir saçmalık görmedim, illa 12 taksit alınması gerekiyor ürünün.',vatanBilgisayar
'cardfinans a 12 taksit artı %8 indirim uygulaması ile ankara da uygun fiyatlı bir alternatif olmuştur. fakat sözlükte ve daha bir çok yerde yazılan yığınlarla şikayet varken ve bu taksit+indirim uygulaması ile bile gigatek in fiyatlarının altına inemiyorken müşteri memnuniyeti konusunda türkiye standartlarına göre çığır açmış bir firma olan gigatek e yönelmek lazımdır.',vatanBilgisayar
'sadece bugüne özel bütün ürünlerde card finansı olanlara 25. kuruluş yılından dolayı yüzde 25 indirim yapacak firma. hiçbir zaman tasvip etmediğim bir firmadır ama laptop alacakların da yarınki büyük indirimini sömürmesi gereken kuruluştur. ayrıca dün de yanılmıyorsam sortie de 25. yılını kutlamış firma.',vatanBilgisayar
'25. yılllarına özel düzenledikleri cardfinans a 25% indirim kampanyası nedeniyle, ankara mağazasında gördüğüm üzere izdiham yaşanan firma. söğütözü mağazasının herhangi bir süpermarketten farkı yok, millet karpuz alır gibi ellerinde laptoplarla geziyor, kasalarda metrelerce kuyruk var. hatta cardfinans ı olmayanlar için, çalışanlara parayı nakit olarak vermek şartıyla onların kartlarıyla alışveriş yapılabiliniyormuş.',vatanBilgisayar
'an itibarıyla sitesi aşırı izdihamdan olsa çöken ve adeta çıldırmış gibi alışveriş yapılan firma. sanki maç kuyruğu ya da ramazan ayında pide sırası gibi laptop ve teknolojik alet kuyruğu var dükkanların önünde. uyanık insanımız %25 ile aldığı cihazları %10 kar ile satacaktır ertesi hafta internet sitelerinde muhtemelen.',yok
'gün itibariyle yüzde yirmi beş indirimdeki ürünlerin tekrar satılmasını önlemek amacıyla aynı maldan aynı kişiye ikiden fazla satmayan firma. ne kadar başarılı olabilirler bilmiyorum. ancak hafta içi saat on bir itibariyle bir teknoloji firmasında bana kasa kuyruğu tecrübesi kazandırdılar ya helal olsun.',yok
'tüm ürünlerdeki %25 indirimiyle hiç aklımda yokken 1 saat içinde bilgisayarımı ve cep telefonumu yenileten doğal olarak da durup dururken bir sürü paramı alan şirket... allah tan arkadaşlar kollarımdan çekip, zorla mağaza dışına sürüklediler de üstümdekileri satıp, lcd monitör falan almaya kalkmadım. bu arada sırada 1 saat falan bekledim.önümde 30-35 kişi vardı herhalde... hayatımda yapmayacağım şeyi yapıp,  amd ciyim ben amd alayım yine ,  hmm asus mainboardlar da iyidir canım herhalde  mantığıyla hiçbir parçayı araştırmadan etmeden 5 dakikada sistem topladım. değişik bir gündü. hala ne olduğunu tam olarak idrak edebilmiş değilim...',yok
'yaptığı indirimi görünce hemen bir iki parça almak için evden çıkmaya niyetlendiğim sonradan dur hele nasılmış acaba burası diyerek internette şikayet sitelerinde sayfa sayfa şikayetleri okuyarak vazgeçtiğim firma. ha sonradan sözlüğe de baktım iyice ikna oldum %25 daha fazla veririm az şikayet gelen firmadan alırım ne alacaksam .',yok
'birkere fiyatları piyasa fiyatlarından %10 fazladır. ancak finans kart ın %8 indirimi ile normale yaklaşmaktadır. ciddi araştırırsanız, piyasada %15 daha ucuzuna ürünü alabilirsiniz. hiç sevmediğim hepsiburada.com un kampanya dönemlerinde veya gigatek in satış magazasına gittiğinizde vatan daki fiyatin en az %15 indirimi ile ürün alırsınız. peki o zaman bugün olan ne? vatan toptan alım yapan bir firma. bir gigatek vatan dan en az %10 indirimle satıp kar ediyorsa, vatan neden bu kadar kazık satıyor, sormak lazım. bugün gerçekten indirim yaptılar. yine de avrupanın yüzde 40lık, yüzde 50lik dev indirimleri değil. normalden yüzde 10 fazla sattıkları malları, toplamda yüzde 15 indirdiler. bizim millette hücum etti. gerçi hemen her yer türkiye de elektronik-bilgisayar işinde kazıkçı olduğundan %25 fark ettiriyor. vatan ın önü bu gece anababa günüydü, kapılar erkenden kapatılmış. 2000bin araba dışarda, kapı önünde 500 kişi, içerde 5000bin kişi, sıraların önünde 1 saatlik kuyruk. valla insanımızda para varmış, ben bilmiyormuşum. yüzde %25lik indirimle de canavar kar yaptıklarından eminim. vatan a da millet e de hayırlı olsun.',vatanBilgisayar
'cep telefonları için konuşuyorum; zorlarsanız, yaptıkları %25 indirimin aslında %15 olduğu doğrudur. zorlama da şöyle oluyor: önce telefonu en ucuza satan internet sitesini bulacaksınız, ürünü gözünüzle görüp, elinizde tutmadan satın alacaksınız ve son olarak kargoya da para vereceksiniz. yani bunları yapsanız bile, telefonu %15 pahalıya almış oluyorsunuz. ama  ben bunlarla uğraşamam, gider vatan bilgisayar ayarında (örn. teknosa, bimeks) düzgün bir mağazadan eski usül alırım  derseniz zaten %25 indirim gerçek hale geliyor. not: hesapladım, ettim; hakikaten de yüzdeler yaklaşık olarak böyle...',bimeks
'indirim mi yoksa izdiham mı yarattı ne diyeceğimi bilemedeiğim firma. bir plazma alacağım vardı fiyatları görünce alayım dedim kartta limit yoktu ama ya bismillah diyerek iş çıkışı gideyim dedim. gittim gitmesine de içeride 2 bin kişi olmasına mı yanayım kasada 3-4 saatlik kuyruk olmasına mı yoksa 127 ekran da dahil tüm plazmaların satılmış olmasına mı! bir tek teşhir ürünleri kalmıştı onlar da kapış kapış gidiyordu. hiç panasonic kalmamıştı diyeyim anlayanlar anlar zaten. ha yüksek olan fiyat bu indirimde nasıldı. 3 bin peşin alabileceği tvyi 2720 ye 6 taksitte alacaktım daha ne olsun. bir dahaki indirimde işten izin alıp sabahın köründe mağaza kapısında dikilmek istiyorum. millet 106 parasına 127 ekranını evine götürdü de izlemeye bile başladı bu arada :( cep telefonu reyonununda rahat 300 kişi sıradaydı herhalde bugün herkes telefonunu yeniledi. o kadar telefonu nerelerinden çıkardılar bilmiyorum herhalde herkes bulabildiği telefonu aldı. e61 için bile yanıp tutuşan insanlar gördüm o derece..',yok
'zannımca bugün en çok cep telefonu alanların kar ettiği yer olmuştur. örnek verecek olursak hepsiburada da kampanya döneminde 358 ytl ye satılan k750i, bugün vatan da 288 ytl ye satılıyordu. lakin sadece cep telefonu standlarında yazan  ürünlerde değişim veya iade kabul etmiyoruz  yazısı bir hayli manidardı. ancak tabii ki bu milletin ekmek alır gibi telefon almasını engellemedi.',vatanBilgisayar
'izmir semalarındaki vatan bilgisyar mağazası resmen yatan veya batan bilgisayar gibi sıfatlar da edindi. izlenimler an be an şöyledir ki: işten çıkıp anca geldiğimde saat 20.30 sularıydı. e tabiki çalışıyorum ve her bankanın firmanın falan yaptığı gibi hafta içi mesai saatleri içinde çalıştığım için her türlü haksızlığa uğruyorum. yaklaştıkça tık tık tık sesleri gelmeye başladı. yaklaşık 30-40 kadar kişi kapanmış olan otomatik açılır kapıya anahtarları ile vuruyordu. bi süre geçtikten sonra dıştaqki kapıyı açtı insanlar. sonra mağaza müdürü ile kafadan 30 dakika süren tartışmalar oldu, bağırıp kızan küfür edenler oldu. sloganlar atıldı çokça. bi kişi polis çağırmadan beni buradan çıkaramazsınız dedi, bir süre sonra polisler de geldi. tabi halkımız polisin kendisini savunacağını düşünerek sevindi. ama polis mağaza müdürünü içeride dinledikten sonra herkesi o ilk kapı ile ikinci kapı arasındaki boşluktan çıkardı. herkes şikayetçiyim diye bağırdı. polis de hadi karakola gidin şikayetinizi yapın dedi. mağaza müdürü de aynı şekilde dava açmak en doğal hakkınız diyordu. sonra bi kişi avukatı olduğunu onunla konuştuğunu söyledi. isim ve numara topladı, ben de verdim numaramı, sonra dava açmaya kalkarsak beraber olalım diye, ayrıcana şahit yazmak için.. sonra tekrar tartışmalar devam etti, kapıar kapandı tamamen, polislerin yarısı ayrıldı olay yerinden. sonra elinde makine ile birisi çıka geldi, millet sevindi alkışladı. yeni asır gazetesindenmiş, çekti fotoğrafları, flash patlattı baya. sonra katrını gösterdi baya içeridekilere kapıdan. insanlar deli gibi derdini anlattı, numarasını falan aldık adamın. sonra geldi yönetici tekrar, aldı gazeteciyi içeriye, konuştular, sonra dışarıya geldi yönetici. içeride dolaşacaksanız alışveriş yapmayacaksanız alayım içeriye dedi, zaten alış veriş yapamazsınız kasalar dolu dedi. çünkü kafadan saat 21.10 sularında 100 kişi bekliyordu sırada ve tahminim 12 ye kadar bitmezdi. sonra neyse açtılar kapıları, insanlar yönetici lie konuştular, gazeteci ayrıldı, ben de girdim içeriye. baktım ki hiç bir kişi bi tane bile ps3 e dokunmamış. akıllı milletimiz işte. neyse sevindim aslında. bi yandan da üzüldüm gibi. tabi aletler önümde duruyordu ama alamıyordum. önce görevliye sordum yapacak bişey var mı diye yok dedi. sonra mağaza müdürü dertli dertli dolaşırken adama sordum. adam çok kibar iyi bir adamdı. önce derdini anlattı. haklıydı aslında. o kadar kişiyi alsa bile insanlar bu sefer de ürünü satın alamadım diye bağıracaktı. bence tek yanlışı insanları içeriye almamakta yaptı, ve tabi polis olayında. zaten olayın yarısı da finans bank ile alakalıydı. adam kampanyayı ve %25 indirimi aktif tutsunlar diye devamlı banka ile görüşüyormuş. çünkü mağazayı 12 ye kadar açık tutmaya çalışacak dedi, çünkü bu kasadaki sıra bitmez dedi. bana kalırsa 12 yi bile geçerdi. sonra dedim tabi bu sistemle zor dedim, hafta sonları bile kitleniyor ödeme sisteminiz dedim. adam şu an hiç kitlenmedi biliyor musun dedi. şaşırdım ben, çünkü rezalet bir sistemdi. türkiyenin en iyi bt yöneticisiyle falan çalışıyoruz dedi, kim diye sormadım, niye bilmiyorum. kendim de bt ciyim halbusi. sonra dedim site dedim, yerlerde dedim, o evet bir sunucu var dedi, belki bilerek kısmışlardır dedi. dedim ki yok, max connection limiti aşıyo, dandirik iis cevap veremiyo dedim. tabi içimden. ne bilsin adam iis i dandiriği. ama sırf insanlar stok kontrolü için bile bakarak siteyi çökertiyorsa yazıklar olsun o sitenin serverina, siteyi yapan adamlara. sonra boyunm bükük içeride dolaştım, bi yolu yok mu dedim bu ps3 ün, ne blim madurlara hak tanısanız bi sonraki gün için falan dedim, olmaz dedi, olay tek taraflı değil, banka ile anlaşma yapıldı dedi. adama hak vererek çıktım oradan. içimde hakkım olanı almak adına tek bana yapılan saygısızlığa karşı tazminat davası açmak kalmıştı. bunu da sanırım avukatla konuşacağız. çünkü orada mağazaya alınmadım, bana vaad edilen saat 10 a kadar olan indirim aldatmacaydı, saat 19.00 sularında bitmişti. çünkü insanlar 7 den beri bekliyoruz dışarıda diyorlardı. polis ile dışarı atıldık, açıkçası kandırılmıştık. ardını bırakırsa bunlar bu kampanyalar bu şekilde dikkatsizce yapılmaya devam edilir.',vatanBilgisayar
'10 eylül 2007 günü, türk milletinin de az kirli çıkı olmadığını gözler önüne seren firma... len mesai saatinde o kadar adamın ne işi var mağazada? memlekette kimsenin işi gücü yok demek ki... http://img181.imagevenue.com/…0013kn7_122_462lo.jpg bir de şu var; allah aşkına başka zaman plazma tv. almak için kim 1 saat boyunca sırada bekler?  plazma  alıyorsun be abi boru mu? hem 3000 ytl bayıp plazma alacaksın, hem de milletle göt göte 1 saat boyunca sırada bekleyeceksin... hayır, normalde istesen mağaza çalışanlarını tekme-tokat dövüp, öyle alırsın plazmanı... ama dün farklıydı işte...',yok
